"STAGE_ID","GAME_ID","GAME_DATE","GAME_DOW","TEAM_ID","HOME_AWAY_FLAG","GOALS_FOR","GOALS_AGAINST","GOALS_FOR_LAST_X","GOALS_AGAINST_LAST_X","GAME_COUNT_LAST_X","DAYS_SINCE_LAST_GAME","DAYS_UNTIL_END_OF_SEASON"
50337,1511,17-NOV-06,6,25,"A",2,3,29,27,1,2,142
50338,1512,17-NOV-06,6,16,"A",5,3,22,18,1,2,142
50341,1515,17-NOV-06,6,17,"A",1,4,28,15,2,3,142
50343,1517,17-NOV-06,6,32,"A",2,4,24,36,4,1,142
50344,1518,17-NOV-06,6,12,"A",4,1,34,30,3,2,142
50345,1519,18-NOV-06,7,36,"A",2,3,26,30,4,1,141
50347,1521,18-NOV-06,7,14,"A",2,1,28,28,4,1,141
50348,1522,18-NOV-06,7,16,"A",4,5,23,21,2,1,141
50351,1525,18-NOV-06,7,37,"A",1,3,35,39,2,1,141
50352,1526,18-NOV-06,7,15,"A",2,4,20,29,3,1,141
50353,1527,18-NOV-06,7,10,"A",1,4,40,34,4,1,141
50354,1528,18-NOV-06,7,26,"A",1,3,32,27,3,3,141
50355,1529,18-NOV-06,7,28,"A",1,6,29,40,4,2,141
50356,1530,18-NOV-06,7,24,"A",2,1,23,20,3,1,141
50357,1531,19-NOV-06,1,29,"A",4,6,29,38,3,1,140
50360,1534,20-NOV-06,2,19,"A",3,2,24,32,3,2,139
50362,1536,20-NOV-06,2,23,"A",3,1,35,29,3,2,139
50364,1538,20-NOV-06,2,21,"A",3,5,29,32,3,2,139
50365,1539,20-NOV-06,2,30,"A",5,3,32,34,3,2,139
50366,1540,20-NOV-06,2,25,"A",2,4,28,24,3,2,139
50367,1541,21-NOV-06,3,31,"A",0,5,34,21,2,3,138
50369,1543,21-NOV-06,3,12,"A",0,4,36,26,3,3,138
50370,1544,22-NOV-06,4,35,"A",4,3,21,29,2,3,137
50373,1547,22-NOV-06,4,7,"A",2,3,39,28,4,1,137
50375,1549,22-NOV-06,4,34,"A",4,7,35,21,3,2,137
50376,1550,22-NOV-06,4,13,"A",1,4,15,24,3,3,137
50377,1551,22-NOV-06,4,23,"A",0,1,34,27,4,2,137
50379,1553,22-NOV-06,4,21,"A",2,4,29,35,3,2,137
50380,1554,22-NOV-06,4,12,"A",2,4,31,28,4,1,137
50381,602,05-JAN-06,5,28,"A",4,3,34,28,3,3,103
50383,604,05-JAN-06,5,33,"A",1,3,25,32,3,2,103
50384,605,05-JAN-06,5,35,"A",3,2,33,42,3,1,103
50386,607,05-JAN-06,5,29,"A",0,4,30,41,2,5,103
50387,608,05-JAN-06,5,14,"A",4,2,35,33,3,2,103
50389,610,05-JAN-06,5,15,"A",3,6,25,36,2,5,103
50390,611,06-JAN-06,6,7,"A",3,4,36,30,2,5,102
50392,613,06-JAN-06,6,25,"A",1,4,33,44,3,2,102
50394,615,06-JAN-06,6,17,"A",3,1,38,26,3,1,102
50395,616,06-JAN-06,6,28,"A",3,1,34,26,3,1,102
50396,617,07-JAN-06,7,11,"A",3,4,34,29,3,1,101
50399,620,07-JAN-06,7,24,"A",3,2,27,30,3,2,101
50400,621,07-JAN-06,7,34,"A",3,2,32,31,3,1,101
50401,622,07-JAN-06,7,7,"A",1,4,34,31,3,1,101
50402,623,07-JAN-06,7,27,"A",1,4,42,32,3,2,101
50404,625,07-JAN-06,7,19,"A",0,4,26,25,3,3,101
50406,627,07-JAN-06,7,20,"A",2,3,40,27,3,2,101
50408,629,08-JAN-06,1,23,"A",5,1,30,31,4,2,100
50409,630,08-JAN-06,1,16,"A",6,3,29,23,3,2,100
50411,632,09-JAN-06,2,32,"A",1,6,24,34,3,4,99
50412,633,09-JAN-06,2,20,"A",2,6,38,29,3,2,99
50414,635,09-JAN-06,2,28,"A",0,3,32,25,3,3,99
50415,636,10-JAN-06,3,13,"A",4,3,17,39,3,2,98
50416,637,10-JAN-06,3,31,"A",6,2,35,28,2,3,98
50417,638,10-JAN-06,3,17,"A",2,3,35,25,4,2,98
50418,639,10-JAN-06,3,25,"A",1,2,26,43,3,3,98
50421,642,10-JAN-06,3,18,"A",3,1,41,36,2,3,98
50423,644,11-JAN-06,4,23,"A",3,4,28,30,4,1,97
50425,646,11-JAN-06,4,28,"A",5,2,31,26,3,2,97
50426,647,11-JAN-06,4,22,"A",1,2,29,37,2,4,97
50427,648,12-JAN-06,5,18,"A",4,5,39,33,2,2,96
50428,649,12-JAN-06,5,29,"A",2,1,30,45,3,2,96
50429,650,12-JAN-06,5,20,"A",6,0,36,32,3,3,96
50430,651,12-JAN-06,5,36,"A",1,4,29,40,3,2,96
50432,653,12-JAN-06,5,32,"A",1,3,20,36,2,3,96
50433,654,12-JAN-06,5,11,"A",2,3,32,32,3,2,96
50434,655,12-JAN-06,5,31,"A",2,0,37,29,3,2,96
50438,659,13-JAN-06,6,30,"A",1,4,33,39,4,2,95
50439,660,13-JAN-06,6,35,"A",0,3,32,37,2,3,95
50844,1065,26-MAR-06,1,18,"A",4,3,26,34,3,1,23
50845,1066,26-MAR-06,1,11,"A",2,3,26,31,4,2,23
50846,1067,26-MAR-06,1,34,"A",4,3,26,31,4,1,23
50847,1068,26-MAR-06,1,22,"A",6,5,29,25,4,1,23
50849,1070,27-MAR-06,2,10,"A",4,5,39,38,4,2,22
50850,1071,27-MAR-06,2,33,"A",1,2,40,39,3,2,22
50854,1075,28-MAR-06,3,31,"A",1,4,42,27,4,2,21
50855,1076,28-MAR-06,3,7,"A",3,4,40,26,3,3,21
50856,1077,28-MAR-06,3,21,"A",3,2,23,30,3,3,21
50857,1078,28-MAR-06,3,25,"A",0,2,30,23,3,3,21
50859,1080,28-MAR-06,3,23,"A",3,5,38,27,3,3,21
50860,1081,29-MAR-06,4,32,"A",2,3,16,37,3,2,20
50861,1082,29-MAR-06,4,9,"A",3,4,30,40,3,2,20
50863,1084,29-MAR-06,4,20,"A",1,2,27,41,2,2,20
50866,1087,29-MAR-06,4,19,"A",5,3,39,29,3,2,20
50867,1088,29-MAR-06,4,21,"A",1,2,24,28,3,1,20
50868,1089,30-MAR-06,5,36,"A",2,3,31,37,3,1,19
50869,1090,30-MAR-06,5,20,"A",0,4,25,41,3,1,19
50870,1091,30-MAR-06,5,10,"A",1,3,33,36,4,1,19
50871,1092,30-MAR-06,5,17,"A",4,2,46,26,3,3,19
50872,1093,30-MAR-06,5,26,"A",1,4,38,34,4,1,19
50874,1095,30-MAR-06,5,37,"A",3,4,34,30,2,5,19
50875,1096,31-MAR-06,6,13,"A",3,2,26,34,3,2,18
50878,1099,31-MAR-06,6,19,"A",2,3,38,30,3,2,18
50879,1100,31-MAR-06,6,14,"A",3,6,34,26,3,3,18
50881,1102,31-MAR-06,6,15,"A",4,2,32,32,3,3,18
50882,1103,01-APR-06,7,29,"A",4,3,35,31,3,2,17
50884,1105,01-APR-06,7,13,"A",2,5,28,34,3,1,17
50886,1107,01-APR-06,7,33,"A",2,4,35,32,3,2,17
50887,1108,01-APR-06,7,16,"A",0,1,31,21,3,1,17
50889,1110,01-APR-06,7,32,"A",1,2,17,41,4,1,17
50891,1112,01-APR-06,7,24,"A",4,1,25,34,3,2,17
50892,1113,01-APR-06,7,10,"A",0,7,28,37,4,2,17
50893,1114,02-APR-06,1,24,"A",3,2,26,29,4,1,16
50895,1116,02-APR-06,1,17,"A",3,2,39,24,3,2,16
50896,1117,02-APR-06,1,28,"A",4,1,33,30,2,1,16
50897,1118,03-APR-06,2,36,"A",5,6,29,31,3,2,15
50898,1119,03-APR-06,2,31,"A",3,2,36,33,3,2,15
50900,1121,03-APR-06,2,10,"A",3,2,22,40,4,2,15
50901,1122,03-APR-06,2,13,"A",3,4,26,33,3,2,15
50903,1124,03-APR-06,2,35,"A",0,1,28,34,4,1,15
50904,1125,03-APR-06,2,15,"A",3,1,32,29,3,2,15
50906,1127,03-APR-06,2,19,"A",1,4,35,29,4,2,15
50907,1128,04-APR-06,3,32,"A",4,5,15,41,3,3,14
50908,1129,04-APR-06,3,28,"A",2,3,32,25,3,2,14
50910,1131,04-APR-06,3,9,"A",3,5,30,37,2,3,14
50912,1133,05-APR-06,4,12,"A",4,3,28,32,4,2,13
50914,1135,05-APR-06,4,23,"A",3,4,33,33,3,2,13
50917,1138,05-APR-06,4,30,"A",4,6,28,29,3,3,13
50918,1139,05-APR-06,4,25,"A",2,3,19,34,3,3,13
50919,1140,06-APR-06,5,34,"A",2,3,28,28,3,1,12
50920,1141,06-APR-06,5,18,"A",1,2,31,27,3,3,12
50921,1142,06-APR-06,5,37,"A",2,3,40,34,4,1,12
50922,1143,06-APR-06,5,31,"A",5,0,33,30,4,1,12
50924,1145,06-APR-06,5,25,"A",1,3,19,33,3,1,12
50925,1146,06-APR-06,5,22,"A",5,3,38,23,3,2,12
50927,1148,07-APR-06,6,18,"A",4,3,29,27,3,1,11
50928,1149,07-APR-06,6,15,"A",5,6,33,27,3,4,11
50930,1151,07-APR-06,6,21,"A",1,2,23,26,4,1,11
50931,1152,07-APR-06,6,30,"A",5,1,30,35,3,2,11
50932,1153,07-APR-06,6,12,"A",4,3,27,34,4,2,11
50933,1154,08-APR-06,7,26,"A",4,3,35,29,2,2,10
50935,1156,08-APR-06,7,13,"A",1,2,29,35,4,1,10
50937,1158,08-APR-06,7,12,"A",2,5,29,33,4,1,10
50938,1159,08-APR-06,7,17,"A",4,2,38,25,3,1,10
50942,1163,08-APR-06,7,36,"A",0,5,29,30,4,1,10
50943,1164,08-APR-06,7,10,"A",6,2,27,40,4,1,10
50944,1165,08-APR-06,7,34,"A",5,2,28,26,4,2,10
50945,1166,08-APR-06,7,30,"A",0,1,34,34,3,1,10
50948,1169,09-APR-06,1,26,"A",2,3,34,30,3,1,9
50949,1170,09-APR-06,1,16,"A",1,4,27,23,3,1,9
50950,1171,09-APR-06,1,18,"A",1,2,30,26,3,2,9
50951,1172,10-APR-06,2,36,"A",2,1,27,31,4,2,8
50952,1173,10-APR-06,2,27,"A",2,3,32,34,4,2,8
50953,1174,10-APR-06,2,31,"A",3,2,30,26,4,1,8
50955,1176,11-APR-06,3,24,"A",4,3,37,26,3,2,7
50956,1177,11-APR-06,3,9,"A",3,4,27,36,4,1,7
50957,1178,11-APR-06,3,19,"A",5,6,31,32,3,2,7
50960,1181,11-APR-06,3,15,"A",2,3,36,31,2,3,7
50961,1182,11-APR-06,3,18,"A",0,2,30,24,3,2,7
50962,1183,11-APR-06,3,13,"A",0,2,28,34,3,3,7
50963,1184,11-APR-06,3,25,"A",3,2,21,27,3,3,7
50964,1185,11-APR-06,3,30,"A",3,4,29,31,3,3,7
50965,1186,11-APR-06,3,23,"A",2,0,26,32,3,3,7
50966,1187,11-APR-06,3,37,"A",6,2,41,33,3,3,7
50970,1191,13-APR-06,5,19,"A",5,4,33,36,3,2,5
50973,1194,13-APR-06,5,32,"A",1,4,16,31,4,2,5
50974,1195,13-APR-06,5,14,"A",0,2,34,36,3,2,5
50975,2035,04-FEB-07,1,25,"A",1,2,36,33,3,1,63
50976,2036,05-FEB-07,2,17,"A",4,3,33,22,2,3,62
50977,2037,06-FEB-07,3,19,"A",4,5,34,33,3,3,61
50978,2038,06-FEB-07,3,10,"A",4,3,34,29,3,3,61
50981,2041,06-FEB-07,3,20,"A",2,3,27,34,3,3,61
50983,2043,06-FEB-07,3,29,"A",3,0,25,35,3,3,61
50984,2044,06-FEB-07,3,21,"A",2,4,28,18,3,3,61
50985,2045,06-FEB-07,3,35,"A",5,2,32,25,3,3,61
50986,2046,06-FEB-07,3,12,"A",2,1,32,42,3,3,61
50987,2047,06-FEB-07,3,23,"A",1,4,39,23,3,3,61
50988,2048,06-FEB-07,3,7,"A",7,4,26,29,2,3,61
50990,2050,07-FEB-07,4,31,"A",3,2,30,25,3,1,60
50991,2051,07-FEB-07,4,27,"A",2,3,37,22,1,4,60
50992,2052,07-FEB-07,4,29,"A",2,4,27,31,4,1,60
50995,2055,08-FEB-07,5,20,"A",3,4,24,31,3,2,59
50997,2057,08-FEB-07,5,12,"A",5,2,28,39,3,2,59
50998,2058,08-FEB-07,5,11,"A",1,2,32,26,3,2,59
50999,2059,08-FEB-07,5,37,"A",6,3,32,34,3,2,59
51002,2062,08-FEB-07,5,34,"A",2,4,29,26,2,2,59
51003,2063,08-FEB-07,5,22,"A",1,4,23,29,4,2,59
51004,2064,08-FEB-07,5,17,"A",0,1,30,23,3,1,59
51007,2067,10-FEB-07,7,32,"A",3,4,24,22,3,2,57
51008,2068,10-FEB-07,7,30,"A",6,5,45,25,4,2,57
51009,2069,10-FEB-07,7,25,"A",3,4,30,27,4,2,57
51011,2071,10-FEB-07,7,7,"A",0,1,27,29,3,3,57
51012,2072,10-FEB-07,7,29,"A",2,5,24,31,3,3,57
51013,2073,10-FEB-07,7,12,"A",4,5,30,37,3,2,57
51014,2074,10-FEB-07,7,27,"A",5,3,32,20,3,2,57
51015,2075,10-FEB-07,7,20,"A",4,1,26,32,3,2,57
51017,2077,10-FEB-07,7,26,"A",5,2,25,19,4,1,57
51019,2079,11-FEB-07,1,14,"A",5,7,30,36,2,3,56
51020,2080,11-FEB-07,1,11,"A",4,7,30,22,3,1,56
51022,2082,11-FEB-07,1,33,"A",4,1,29,28,2,2,56
51023,2083,12-FEB-07,2,17,"A",1,6,30,25,4,1,55
51025,2085,13-FEB-07,3,18,"A",0,3,29,29,3,2,54
51026,2086,13-FEB-07,3,20,"A",1,2,28,27,3,3,54
51027,2087,13-FEB-07,3,37,"A",1,4,30,36,4,2,54
51029,2089,13-FEB-07,3,19,"A",1,0,29,33,3,3,54
51033,2093,14-FEB-07,4,13,"A",4,5,25,29,3,3,53
51034,2094,14-FEB-07,4,32,"A",4,2,23,29,3,1,53
51035,2095,14-FEB-07,4,17,"A",3,1,30,28,4,2,53
51036,2096,14-FEB-07,4,22,"A",2,5,23,32,3,1,53
51037,2097,14-FEB-07,4,31,"A",0,5,32,30,2,1,53
51038,2098,14-FEB-07,4,19,"A",0,4,28,30,3,1,53
51040,2100,15-FEB-07,5,7,"A",5,4,20,28,2,2,52
51041,2101,15-FEB-07,5,36,"A",2,3,25,36,2,5,52
51043,2103,15-FEB-07,5,14,"A",7,5,32,37,3,2,52
51045,2105,15-FEB-07,5,34,"A",4,2,29,29,3,2,52
51047,2107,16-FEB-07,6,31,"A",0,3,27,33,2,2,51
51048,2108,16-FEB-07,6,30,"A",5,4,44,27,2,2,51
51049,2109,16-FEB-07,6,23,"A",0,1,34,24,2,2,51
51050,2110,17-FEB-07,7,33,"A",4,5,32,25,3,2,50
51053,2113,17-FEB-07,7,14,"A",2,5,36,41,3,2,50
51055,2115,17-FEB-07,7,21,"A",4,1,29,24,2,3,50
51057,2117,17-FEB-07,7,28,"A",5,3,32,30,3,2,50
51058,2118,17-FEB-07,7,37,"A",3,5,28,39,3,4,50
51059,2119,17-FEB-07,7,17,"A",4,1,32,26,3,3,50
51060,2120,17-FEB-07,7,18,"A",3,4,26,29,3,2,50
51061,2121,18-FEB-07,1,20,"A",4,3,28,26,2,1,49
51063,2123,18-FEB-07,1,31,"A",2,5,27,35,3,2,49
51065,2125,18-FEB-07,1,36,"A",2,3,26,35,1,3,49
51067,2127,18-FEB-07,1,14,"A",4,5,34,41,4,1,49
51068,2128,19-FEB-07,2,29,"A",1,4,21,35,3,2,48
51069,2129,19-FEB-07,2,30,"A",5,6,41,28,3,1,48
51070,2130,19-FEB-07,2,9,"A",6,3,24,36,3,2,48
51071,2131,20-FEB-07,3,35,"A",3,2,31,25,3,2,47
51073,2133,20-FEB-07,3,18,"A",3,4,28,28,3,3,47
51074,2134,20-FEB-07,3,15,"A",4,5,23,31,3,2,47
51075,2135,20-FEB-07,3,19,"A",2,3,27,34,3,3,47
51079,2139,20-FEB-07,3,36,"A",3,5,26,32,2,2,47
51080,2140,20-FEB-07,3,26,"A",1,2,33,22,3,2,47
51081,2141,20-FEB-07,3,9,"A",3,0,29,33,4,1,47
51084,2144,22-FEB-07,5,33,"A",5,4,33,25,3,2,45
51085,2145,22-FEB-07,5,28,"A",2,3,37,38,4,2,45
51086,2146,22-FEB-07,5,30,"A",2,1,43,34,3,3,45
51087,2147,22-FEB-07,5,11,"A",2,3,36,34,3,2,45
51089,2149,22-FEB-07,5,22,"A",6,5,24,34,3,2,45
51091,2151,22-FEB-07,5,24,"A",3,2,32,26,3,2,45
51092,2152,22-FEB-07,5,18,"A",4,0,27,29,3,2,45
51093,2153,22-FEB-07,5,31,"A",2,0,26,38,3,1,45
51095,2155,22-FEB-07,5,35,"A",3,2,31,26,3,2,45
51096,2156,23-FEB-07,6,18,"A",4,3,26,27,3,1,44
51097,2157,23-FEB-07,6,7,"A",1,4,24,27,3,3,44
51098,2158,23-FEB-07,6,9,"A",6,2,31,26,3,3,44
51099,2159,24-FEB-07,7,17,"A",3,4,35,27,3,1,43
51101,2161,24-FEB-07,7,12,"A",4,1,26,29,3,2,43
51103,2163,24-FEB-07,7,9,"A",2,7,36,25,4,1,43
51105,2165,24-FEB-07,7,22,"A",2,3,28,35,4,2,43
51106,2166,24-FEB-07,7,15,"A",3,2,21,36,3,2,43
51108,2168,24-FEB-07,7,34,"A",5,2,26,28,3,2,43
51109,2169,25-FEB-07,1,35,"A",1,2,32,25,3,3,42
51112,2172,25-FEB-07,1,32,"A",1,5,30,26,2,5,42
51113,2173,25-FEB-07,1,18,"A",1,4,27,25,3,2,42
51114,2174,25-FEB-07,1,30,"A",1,5,40,31,3,3,42
51117,2177,26-FEB-07,2,29,"A",2,5,22,32,2,4,41
51118,2178,26-FEB-07,2,34,"A",4,5,29,29,3,2,41
51119,2179,26-FEB-07,2,7,"A",3,2,28,30,3,1,41
51120,2180,27-FEB-07,3,28,"A",5,6,31,38,3,3,40
51121,2181,27-FEB-07,3,16,"A",2,1,29,20,3,2,40
51122,2182,27-FEB-07,3,19,"A",6,5,27,33,3,3,40
51124,2184,27-FEB-07,3,17,"A",4,1,33,28,3,3,40
51125,2185,27-FEB-07,3,15,"A",2,3,23,31,4,2,40
51127,2187,27-FEB-07,3,22,"A",0,4,30,37,4,1,40
51128,2188,27-FEB-07,3,24,"A",1,0,27,22,4,2,40
51130,2190,27-FEB-07,3,10,"A",6,1,37,30,3,3,40
51131,2191,28-FEB-07,4,21,"A",1,2,31,24,2,3,39
51132,2192,28-FEB-07,4,23,"A",4,3,29,28,3,3,39
51133,2193,28-FEB-07,4,12,"A",0,2,29,26,3,1,39
51134,2194,01-MAR-07,5,28,"A",4,3,36,42,3,2,38
51137,2197,01-MAR-07,5,32,"A",3,2,29,27,2,2,38
51140,2200,01-MAR-07,5,14,"A",6,1,38,42,4,2,38
51142,2202,01-MAR-07,5,29,"A",3,4,24,34,3,2,38
51143,2203,02-MAR-07,6,15,"A",3,2,25,31,3,3,37
51144,2204,02-MAR-07,6,34,"A",4,3,29,37,3,3,37
51145,2205,02-MAR-07,6,31,"A",1,3,25,36,3,2,37
51146,2206,02-MAR-07,6,27,"A",2,4,41,26,3,2,37
51149,2209,02-MAR-07,6,13,"A",2,6,21,32,3,1,37
51150,2210,03-MAR-07,7,32,"A",2,3,31,27,3,2,36
51151,2211,03-MAR-07,7,22,"A",1,3,31,40,4,1,36
51152,2212,03-MAR-07,7,11,"A",4,2,39,34,3,3,36
51153,2213,03-MAR-07,7,33,"A",2,6,37,30,3,2,36
51155,2215,03-MAR-07,7,15,"A",4,3,26,32,4,1,36
51156,2216,03-MAR-07,7,10,"A",3,1,46,32,3,1,36
51158,2218,04-MAR-07,1,14,"A",4,3,39,36,3,3,35
51160,2220,04-MAR-07,1,27,"A",3,4,41,27,3,2,35
51161,2221,04-MAR-07,1,28,"A",3,4,36,40,2,3,35
51162,2222,04-MAR-07,1,21,"A",3,4,34,22,3,3,35
51163,2223,04-MAR-07,1,12,"A",1,3,25,27,3,2,35
51164,2224,04-MAR-07,1,31,"A",4,0,23,37,3,2,35
51167,2227,06-MAR-07,3,24,"A",4,5,26,24,3,2,33
51170,2230,06-MAR-07,3,19,"A",2,4,35,25,3,3,33
51172,2232,06-MAR-07,3,20,"A",0,3,31,33,2,3,33
51173,2233,06-MAR-07,3,31,"A",3,0,21,32,3,2,33
51174,2234,06-MAR-07,3,11,"A",4,2,41,33,2,3,33
51175,2235,06-MAR-07,3,36,"A",0,3,28,41,3,3,33
51176,2236,06-MAR-07,3,33,"A",1,5,35,35,3,3,33
51177,2237,07-MAR-07,4,20,"A",2,3,29,33,3,1,32
51178,2238,07-MAR-07,4,29,"A",1,2,25,38,2,4,32
51181,2241,08-MAR-07,5,24,"A",4,3,25,27,3,2,31
51182,2242,08-MAR-07,5,22,"A",2,6,32,42,2,5,31
51184,2244,08-MAR-07,5,11,"A",3,6,41,28,2,2,31
51185,2245,08-MAR-07,5,26,"A",2,1,26,22,3,3,31
51186,2246,08-MAR-07,5,34,"A",1,5,28,30,3,2,31
51187,2247,08-MAR-07,5,19,"A",2,1,32,27,3,2,31
51188,2248,08-MAR-07,5,35,"A",4,2,31,23,3,2,31
51190,2250,09-MAR-07,6,20,"A",2,3,28,32,3,2,30
51191,2251,09-MAR-07,6,35,"A",2,1,32,23,3,1,30
51195,2255,09-MAR-07,6,12,"A",3,0,22,25,2,5,30
51196,2256,10-MAR-07,7,33,"A",3,2,31,36,3,3,29
51197,2257,10-MAR-07,7,26,"A",2,3,24,22,3,2,29
51198,2258,10-MAR-07,7,27,"A",3,4,40,33,3,2,29
51201,2261,10-MAR-07,7,15,"A",1,2,24,31,3,1,29
51202,2262,10-MAR-07,7,36,"A",2,5,24,39,3,1,29
51203,2263,10-MAR-07,7,9,"A",1,4,30,25,4,2,29
51204,2264,10-MAR-07,7,13,"A",7,5,20,30,2,4,29
51207,2267,11-MAR-07,1,14,"A",2,3,37,31,3,4,28
51208,2268,11-MAR-07,1,12,"A",1,2,23,24,2,2,28
51209,2269,11-MAR-07,1,35,"A",2,4,32,23,4,2,28
51211,2271,11-MAR-07,1,18,"A",0,3,19,35,2,2,28
51212,2272,12-MAR-07,2,32,"A",4,5,30,29,3,2,27
51213,2273,12-MAR-07,2,36,"A",2,4,24,41,3,2,27
51214,2274,12-MAR-07,2,18,"A",1,5,16,34,3,1,27
51215,2275,12-MAR-07,2,28,"A",0,4,32,40,3,2,27
51216,2276,13-MAR-07,3,21,"A",3,2,29,18,4,2,26
51219,2279,13-MAR-07,3,28,"A",2,3,29,38,4,1,26
51220,2280,13-MAR-07,3,25,"A",3,5,33,27,2,3,26
51223,2283,13-MAR-07,3,13,"A",1,7,26,33,2,3,26
51224,2284,13-MAR-07,3,33,"A",2,3,30,33,3,3,26
51225,2285,14-MAR-07,4,15,"A",5,4,23,30,3,4,25
51226,2286,14-MAR-07,4,11,"A",2,3,37,31,3,2,25
51227,2287,14-MAR-07,4,23,"A",2,4,38,34,3,1,25
51230,2290,15-MAR-07,5,36,"A",3,4,23,40,3,3,24
51233,2293,15-MAR-07,5,11,"A",2,4,36,30,4,1,24
51234,2294,15-MAR-07,5,21,"A",2,1,30,19,4,2,24
51235,2295,15-MAR-07,5,10,"A",5,3,43,37,3,2,24
51236,2296,15-MAR-07,5,25,"A",2,5,36,30,3,2,24
51237,2297,15-MAR-07,5,37,"A",2,3,34,24,3,3,24
51238,2298,15-MAR-07,5,31,"A",5,1,30,20,3,2,24
51239,2299,16-MAR-07,6,26,"A",1,2,24,21,3,3,23
51241,2301,16-MAR-07,6,22,"A",3,6,35,42,2,3,23
51243,2303,16-MAR-07,6,10,"A",3,2,42,37,4,1,23
51245,2305,17-MAR-07,7,32,"A",3,2,30,34,3,2,22
51246,2306,17-MAR-07,7,34,"A",2,3,27,34,3,1,22
51247,2307,17-MAR-07,7,21,"A",4,2,28,17,3,2,22
51248,2308,17-MAR-07,7,25,"A",5,8,32,30,3,2,22
51249,2309,17-MAR-07,7,15,"A",3,5,24,28,3,1,22
51250,2310,17-MAR-07,7,12,"A",7,2,22,20,3,2,22
51251,2311,17-MAR-07,7,16,"A",2,3,24,23,3,2,22
51252,2312,17-MAR-07,7,9,"A",0,7,26,30,3,2,22
51253,2313,17-MAR-07,7,28,"A",2,3,29,34,4,2,22
51258,2318,18-MAR-07,1,29,"A",4,5,27,37,3,1,21
51259,2319,18-MAR-07,1,27,"A",3,4,34,26,3,1,21
51261,2321,18-MAR-07,1,33,"A",1,7,26,33,2,2,21
51262,2322,19-MAR-07,2,35,"A",2,1,31,23,3,2,20
51263,2323,19-MAR-07,2,30,"A",1,2,39,29,4,1,20
51264,2324,20-MAR-07,3,25,"A",3,4,34,36,3,3,19
51265,2325,20-MAR-07,3,13,"A",2,5,30,40,3,4,19
51267,2327,20-MAR-07,3,29,"A",2,3,29,37,3,2,19
51270,2330,20-MAR-07,3,27,"A",4,2,33,28,4,2,19
51271,2331,20-MAR-07,3,24,"A",1,2,24,32,3,3,19
51272,2332,21-MAR-07,4,36,"A",2,5,30,38,3,3,18
51273,2333,21-MAR-07,4,31,"A",4,1,33,15,3,3,18
51274,2334,21-MAR-07,4,14,"A",5,1,36,24,3,3,18
51275,2335,21-MAR-07,4,16,"A",4,2,27,28,3,3,18
51276,2336,21-MAR-07,4,28,"A",0,5,25,30,3,1,18
51278,2338,22-MAR-07,5,23,"A",2,3,30,30,2,1,17
51279,2339,22-MAR-07,5,15,"A",2,1,26,29,3,2,17
51282,2342,22-MAR-07,5,36,"A",3,4,27,37,4,1,17
51283,2343,22-MAR-07,5,27,"A",4,2,35,30,4,2,17
51284,2344,22-MAR-07,5,32,"A",1,5,29,31,3,2,17
51288,2348,23-MAR-07,6,16,"A",2,3,30,28,3,2,16
51289,2349,23-MAR-07,6,14,"A",3,4,38,20,3,2,16
51290,2350,23-MAR-07,6,34,"A",4,5,22,31,3,3,16
51291,2351,23-MAR-07,6,20,"A",2,1,30,34,3,2,16
51294,2354,24-MAR-07,7,24,"A",4,3,22,35,3,2,15
51295,2355,24-MAR-07,7,16,"A",4,3,30,28,4,1,15
51296,2356,24-MAR-07,7,31,"A",4,6,38,10,3,2,15
51297,2357,24-MAR-07,7,23,"A",4,0,28,30,3,2,15
51299,2359,24-MAR-07,7,36,"A",1,4,26,36,3,2,15
51300,2360,24-MAR-07,7,25,"A",4,3,31,34,3,2,15
51301,2361,24-MAR-07,7,37,"A",1,2,32,24,2,2,15
51302,2362,24-MAR-07,7,27,"A",7,2,37,28,4,2,15
51304,2364,25-MAR-07,1,26,"A",2,1,27,13,3,1,14
51305,2365,25-MAR-07,1,14,"A",5,4,38,22,3,2,14
51307,2367,25-MAR-07,1,11,"A",3,2,29,31,2,3,14
51309,2369,26-MAR-07,2,7,"A",0,1,33,23,2,3,13
51310,2370,27-MAR-07,3,11,"A",1,0,28,31,3,2,12
51311,2371,27-MAR-07,3,35,"A",3,0,30,20,2,2,12
51312,2372,27-MAR-07,3,29,"A",0,6,27,37,3,3,12
51313,2373,27-MAR-07,3,26,"A",4,6,27,13,3,2,12
51316,2376,27-MAR-07,3,9,"A",3,2,16,35,4,2,12
51318,2378,27-MAR-07,3,15,"A",4,1,27,26,3,2,12
51321,2381,27-MAR-07,3,30,"A",4,3,33,22,3,2,12
51322,2382,28-MAR-07,4,37,"A",2,3,29,24,2,4,11
51323,2383,28-MAR-07,4,24,"A",3,4,25,32,3,1,11
51324,2384,28-MAR-07,4,7,"A",3,1,30,23,3,2,11
51325,2385,28-MAR-07,4,12,"A",1,5,31,26,3,1,11
51326,2386,29-MAR-07,5,34,"A",2,3,30,26,3,2,10
51328,2388,29-MAR-07,5,7,"A",5,2,30,22,4,1,10
51330,2390,29-MAR-07,5,11,"A",4,2,25,29,3,2,10
51331,2391,29-MAR-07,5,17,"A",2,1,25,26,3,3,10
51333,2393,29-MAR-07,5,18,"A",2,5,14,36,3,2,10
